movie_id,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
1914,False,0,19920,Directing,Bruno Grass,Bruno Grass,0.6,,52fe4321c3a36847f803c94b,Directing,Director
1915,False,2,19921,Directing,Wolfgang Büld,Wolfgang Büld,1.008,/bfrsWKslymNXhwUHBG4uGnNK6lV.jpg,52fe4321c3a36847f803c975,Directing,Director
1920,False,2,8626,Directing,Gerd Oswald,Gerd Oswald,3.065,,52fe4322c3a36847f803cb63,Directing,Director
1921,False,2,19969,Directing,Pat O'Connor,Pat O'Connor,1.473,/zGk61362umO8TtEOuBbU2trwANs.jpg,52fe4322c3a36847f803cbeb,Directing,Director
1922,False,2,19983,Directing,Sam Garbarski,Sam Garbarski,1.641,,52fe4322c3a36847f803cca7,Directing,Director
1923,False,2,5602,Directing,David Lynch,David Lynch,17.367,/b6TnSpuqeOlbq7aHH9G4inmQ1v9.jpg,52fe4322c3a36847f803cd53,Directing,Director
1924,False,2,7187,Directing,Richard Donner,Richard Donner,10.308,/wjRecQiVLUAm6jwyT5craxhg3lD.jpg,52fe4322c3a36847f803ce09,Directing,Director
1925,False,2,672,Directing,Oskar Roehler,Oskar Roehler,1.407,/jqAQDH19vOQU5crqqTn3OY6mWa6.jpg,52fe4322c3a36847f803ceb9,Directing,Director
1926,False,2,223,Directing,Alejandro González Iñárritu,Alejandro González Iñárritu,7.378,/qWrltG9e0ssM3Y9pF86EAgteKHu.jpg,52fe4322c3a36847f803cf89,Directing,Director
1926,False,1,6495,Directing,Mira Nair,Mira Nair,2.706,/akMribCjVT9bSUGlrbS5hRPhUzc.jpg,52fe4322c3a36847f803cfa1,Directing,Director
1926,False,2,15488,Directing,Ken Loach,Ken Loach,4.179,/vGtkrPgNeK3xkbbKTQ4vWD1VsEm.jpg,52fe4322c3a36847f803cf95,Directing,Director
1926,False,2,16862,Directing,Claude Lelouch,Claude Lelouch,2.485,/yGkKejxPnsTtfHSR5HjYKW1XuE.jpg,5c1941f89251412662a421c0,Directing,Director
1926,False,2,20023,Directing,Youssef Chahine,Youssef Chahine,2.767,/eISYmf4YgY39B6ss0jbwwi2gJhz.jpg,52fe4322c3a36847f803cf7d,Directing,Director
1926,False,2,20024,Directing,Amos Gitai,Amos Gitai,1.421,/rzeDnQ8JSnshvhmM9hzk955Wg9R.jpg,52fe4322c3a36847f803cf83,Directing,Director
1926,False,2,20025,Directing,Shohei Imamura,Shohei Imamura,2.52,/uGc8ZRIapKU7NHqfdm5dmAerD3p.jpg,52fe4322c3a36847f803cf8f,Directing,Director
1926,False,1,20026,Directing,Samira Makhmalbaf,Samira Makhmalbaf,0.766,/bHhIgX0P8S0zKfZ5QCTibSBEDOB.jpg,52fe4322c3a36847f803cf9b,Directing,Director
1926,False,2,20027,Directing,Idrissa Ouedraogo,Idrissa Ouedraogo,1.4,/p3qqjBuh1mzC1dgNoyPxS4bH3j.jpg,52fe4322c3a36847f803cfa7,Directing,Director
1926,False,2,20028,Directing,Danis Tanović,Danis Tanović,0.652,/76GowczFt5uHd9q80KH1BqYM3OY.jpg,52fe4322c3a36847f803cfb3,Directing,Director
1927,False,2,1614,Directing,Ang Lee,Ang Lee,10.104,/jrmdsPZI5WT4rmOl20Gb1Y2femb.jpg,52fe4323c3a36847f803d069,Directing,Director
1930,False,2,87742,Directing,Marc Webb,Marc Webb,6.218,/65tk6xLNEW4EG0CSrxbVeHDi03a.jpg,52fe4323c3a36847f803d167,Directing,Director
1931,False,2,31119,Directing,Sylvain White,Sylvain White,3.095,/8n84QfPuQCvMaOPXNOOcK1ehhOC.jpg,52fe4323c3a36847f803d26d,Directing,Director
1934,False,2,18844,Directing,John Madden,John Madden,1.646,/z0msDsLeFxfE70DkIKstymRlTKf.jpg,52fe4323c3a36847f803d3f1,Directing,Director
1935,False,1,20073,Directing,Alexandra Leclère,Alexandra Leclère,1.4,/uROJ7qTlyb8HZjrVb4iDgmpUfVm.jpg,52fe4323c3a36847f803d4c7,Directing,Director
1936,False,2,834,Directing,Otto Preminger,Otto Preminger,2.039,/zmJuWBIbWURkB138eD9IPVzpAUt.jpg,52fe4324c3a36847f803d55d,Directing,Director
1937,False,2,834,Directing,Otto Preminger,Otto Preminger,2.039,/zmJuWBIbWURkB138eD9IPVzpAUt.jpg,52fe4324c3a36847f803d5cf,Directing,Director
1938,False,2,834,Directing,Otto Preminger,Otto Preminger,2.039,/zmJuWBIbWURkB138eD9IPVzpAUt.jpg,52fe4324c3a36847f803d661,Directing,Director
1939,False,2,834,Directing,Otto Preminger,Otto Preminger,2.039,/zmJuWBIbWURkB138eD9IPVzpAUt.jpg,52fe4324c3a36847f803d6f1,Directing,Director
1940,False,2,834,Directing,Otto Preminger,Otto Preminger,2.039,/zmJuWBIbWURkB138eD9IPVzpAUt.jpg,52fe4324c3a36847f803d77b,Directing,Director
1941,False,2,834,Directing,Otto Preminger,Otto Preminger,2.039,/zmJuWBIbWURkB138eD9IPVzpAUt.jpg,52fe4324c3a36847f803d81b,Directing,Director
1942,False,2,834,Directing,Otto Preminger,Otto Preminger,2.039,/zmJuWBIbWURkB138eD9IPVzpAUt.jpg,52fe4324c3a36847f803d8b5,Directing,Director
1943,False,2,834,Directing,Otto Preminger,Otto Preminger,2.039,/zmJuWBIbWURkB138eD9IPVzpAUt.jpg,52fe4324c3a36847f803d959,Directing,Director
1944,False,2,20133,Directing,Tod Williams,Tod Williams,2.058,,52fe4325c3a36847f803da29,Directing,Director
1945,False,2,10781,Directing,Michael Apted,Michael Apted,4.392,/8ZLhPKz9CDZdbvFCIBAJMfd9IxE.jpg,52fe4325c3a36847f803da6f,Directing,Director
1946,False,2,224,Directing,David Cronenberg,David Cronenberg,11.593,/kLHnBnUomcH96PdLRBnuZUzRoY1.jpg,52fe4325c3a36847f803db2d,Directing,Director
1947,False,2,5306,Directing,Lasse Hallström,Lasse Hallström,7.081,/zEz9LphkDBcGAAYGdjIU5QzjB9C.jpg,52fe4325c3a36847f803dbd5,Directing,Director
1949,False,2,7467,Directing,David Fincher,David Fincher,13.157,/tpEczFclQZeKAiCeKZZ0adRvtfz.jpg,52fe4325c3a36847f803dd3f,Directing,Director
1950,False,2,323,Directing,Curtis Hanson,Curtis Hanson,1.892,/1ht0tJ0Icxc134W3ZpcGtwMtNLA.jpg,52fe4325c3a36847f803dd65,Directing,Director
1951,False,2,42,Directing,Lars von Trier,Lars von Trier,11.035,/7y1zOCOGb9ePiWt2SqZPnr13X3g.jpg,52fe4325c3a36847f803ddb1,Directing,Director
1955,False,2,5602,Directing,David Lynch,David Lynch,17.367,/b6TnSpuqeOlbq7aHH9G4inmQ1v9.jpg,52fe4326c3a36847f803df5b,Directing,Director
1956,False,2,5216,Directing,Gus Van Sant,Gus Van Sant,6.917,/kICHgrSh4eiICjz8piy9fTXIgph.jpg,52fe4326c3a36847f803e00b,Directing,Director
1957,False,2,10781,Directing,Michael Apted,Michael Apted,4.392,/8ZLhPKz9CDZdbvFCIBAJMfd9IxE.jpg,52fe4326c3a36847f803e083,Directing,Director
1958,False,2,4387,Directing,François Ozon,François Ozon,4.512,/uf0PWUFwYlZpDFVaHF7qDR4uvID.jpg,52fe4326c3a36847f803e0f1,Directing,Director
1959,False,1,20237,Directing,Beeban Kidron,Beeban Kidron,1.22,/x6kMAF5aO2s7oNYMl6el1Z79ckT.jpg,52fe4326c3a36847f803e14b,Directing,Director
1963,False,2,1188,Directing,Kim Ki-duk,Kim Ki-duk,2.975,/jvDwwSEtcPfxcUB1NlLbMHFB5ze.jpg,52fe4326c3a36847f803e26d,Directing,Director
1965,False,2,12989,Directing,Andrew Davis,Andrew Davis,1.812,/csTQMywuMkOttSiLzYMMaCMILHH.jpg,52fe4326c3a36847f803e38d,Directing,Director
1966,False,2,1152,Directing,Oliver Stone,Oliver Stone,7.202,/nYduE045hGCTAYIrvVSCoTCT6MK.jpg,52fe4327c3a36847f803e45b,Directing,Director
1968,False,2,17167,Directing,Andy Tennant,Andy Tennant,1.48,/bvHhEFoAlPbbtioxrWZaOFNAu71.jpg,52fe4327c3a36847f803e625,Directing,Director
1969,False,2,20307,Directing,Joachim Rønning,Joachim Rønning,1.184,/6Ngvvc3WIPgg7L0vvMUYs4uHYjR.jpg,52fe4327c3a36847f803e6e1,Directing,Director
1969,False,2,20308,Directing,Espen Sandberg,Espen Sandberg,2.996,/meoiaU4mxGVHFHLIedATpqROEnz.jpg,52fe4327c3a36847f803e6e7,Directing,Director
1970,False,2,20310,Directing,Takashi Shimizu,Takashi Shimizu,2.014,/krjo0ifUmCCnKTbYpnEWZU8owaJ.jpg,52fe4327c3a36847f803e7ad,Directing,Director
1975,False,2,20310,Directing,Takashi Shimizu,Takashi Shimizu,2.014,/krjo0ifUmCCnKTbYpnEWZU8owaJ.jpg,52fe4327c3a36847f803e845,Directing,Director
1976,False,2,10001,Directing,William Wyler,William Wyler,2.754,/5g7xJnlLj3Vyph1WE6N4ak4K3la.jpg,52fe4328c3a36847f803e925,Directing,Director
1977,False,2,82939,Directing,Toby Wilkins,Toby Wilkins,0.757,,52fe4328c3a36847f803e9bd,Directing,Director
1978,False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,21.166,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe4328c3a36847f803ea0d,Directing,Director
1979,False,2,20400,Directing,Tim Story,Tim Story,2.863,/d1VJwZmNnsZlDq9aAjJf95tehKh.jpg,52fe4328c3a36847f803eb25,Directing,Director
1980,False,0,20410,Directing,Macario De Souza,Macario De Souza,0.6,,52fe4328c3a36847f803eb87,Directing,Director
1984,False,2,20412,Directing,Michael Anderson,Michael Anderson,2.303,/kdLnSeVCkM9Wm4R9UccyvOCqvAQ.jpg,52fe4328c3a36847f803eba5,Directing,Director
1985,False,2,8557,Directing,Fernando Meirelles,Fernando Meirelles,1.956,/at0fRZl4fJwqaytXOfvgs1lOM9E.jpg,52fe4328c3a36847f803ec2d,Directing,Director
1987,False,2,6011,Directing,Michael Haneke,Michael Haneke,6.502,/76Y4Li5lTbABoC8l9hR0khmmYuj.jpg,52fe4329c3a36847f803ed97,Directing,Director
1988,False,2,172,Directing,Michael Winterbottom,Michael Winterbottom,4.193,/r4cpuukDMG3xLS8tEaTV7X2IxnO.jpg,52fe4329c3a36847f803ee29,Directing,Director
1989,False,2,12453,Directing,Wong Kar-wai,Wong Kar-wai,6.458,/gWfo3lseDx5h9YzsfnaVblG3S6c.jpg,52fe4329c3a36847f803eef7,Directing,Director
1990,False,2,5216,Directing,Gus Van Sant,Gus Van Sant,6.917,/kICHgrSh4eiICjz8piy9fTXIgph.jpg,52fe4329c3a36847f803efbd,Directing,Director
1991,False,2,138,Directing,Quentin Tarantino,Quentin Tarantino,20.868,/1gjcpAa99FAOWGnrUvHEXXsRs7o.jpg,5e840f26da10f00016eb556e,Directing,Director
1992,False,2,2294,Directing,Robert Rodriguez,Robert Rodriguez,11.56,/bPqRdLWWwpOT8sBdj9PWOzNgwou.jpg,52fe4329c3a36847f803f199,Directing,Director
1994,False,2,3239,Directing,Ernest B. Schoedsack,Ernest B. Schoedsack,1.891,/6Sc6QdjxCawnFHdx3P56JT3BzIe.jpg,52fe432ac3a36847f803f2b7,Directing,Director
1995,False,2,12786,Directing,Simon West,Simon West,7.73,/yQpwEIsszmeVCmEAp8yrPP8LtvS.jpg,52fe432ac3a36847f803f351,Directing,Director
1997,False,2,2352,Directing,Jean-Jacques Annaud,Jean-Jacques Annaud,2.983,/dSVa9BbqtcJmH8YJmVtna0ciBim.jpg,52fe432ac3a36847f803f4a7,Directing,Director
1998,False,2,20556,Directing,Bertrand Tavernier,Bertrand Tavernier,2.068,/uTGywwLxJuriOEEsRPuCAMVbWqR.jpg,52fe432ac3a36847f803f547,Directing,Director
1999,False,2,5010,Directing,Todd Field,Todd Field,9.446,/dJZYO81fHPK0unjrlbqOtUuhcly.jpg,52fe432ac3a36847f803f5c9,Directing,Director
2000,False,2,6818,Directing,Werner Herzog,Werner Herzog,9.628,/vokqteY91Pda0L13pTqTzTCo7vV.jpg,52fe432ac3a36847f803f667,Directing,Director
2001,False,2,20561,Directing,James Gray,James Gray,2.593,/6oRlizIlhI2exF3OEGvtB6M7KmZ.jpg,52fe432ac3a36847f803f6f3,Directing,Director
2002,False,1,6295,Directing,Catherine Breillat,Catherine Breillat,5.171,/iWFsPdo438E79ZNxleNjxK374NI.jpg,52fe432bc3a36847f803f789,Directing,Director
2003,False,1,6295,Directing,Catherine Breillat,Catherine Breillat,5.171,/iWFsPdo438E79ZNxleNjxK374NI.jpg,52fe432bc3a36847f803f81d,Directing,Director
2004,False,2,20605,Directing,Anno Saul,Anno Saul,1.072,,52fe432bc3a36847f803f8af,Directing,Director
2005,False,2,716,Directing,Emile Ardolino,Emile Ardolino,4.693,/zWQ87XisfPtlSHjnfl9XMCYZcu6.jpg,52fe432bc3a36847f803f963,Directing,Director
2006,False,2,18907,Directing,Richard Quine,Richard Quine,1.784,/6GgNKUTs8ElPPqi3FC7Jg3GUQd8.jpg,52fe432bc3a36847f803f9e3,Directing,Director
2007,False,2,20629,Directing,George Miller,George Miller,8.048,/eUzusS4Q8lOdlyjxQ777pf9oLuu.jpg,52fe432bc3a36847f803fa75,Directing,Director
2008,False,2,20640,Directing,Chen Kaige,Chen Kaige,2.816,/8XLZnrIzTjtee1eGOkxGWMWo8SE.jpg,52fe432bc3a36847f803fb01,Directing,Director
2009,False,2,20657,Directing,Cristian Mungiu,Cristian Mungiu,1.015,/3ECIvZzvUw4DOdQj797BsqH3bRb.jpg,52fe432bc3a36847f803fb6d,Directing,Director
2010,False,1,20658,Directing,Naomi Kawase,Naomi Kawase,2.725,/3Td737NHhO6Lvv94y3iuH9XegK6.jpg,52fe432cc3a36847f803fbe7,Directing,Director
2011,False,2,20709,Directing,Vincent Paronnaud,Vincent Paronnaud,1.4,/nORoAfK0JGLXQKJBNBMGRgexsfL.jpg,52fe432cc3a36847f803fc47,Directing,Director
2011,False,1,20659,Directing,Marjane Satrapi,Marjane Satrapi,4.162,/gYbgzTtjBRJc9hxLWoG8WnyoBvC.jpg,52fe432cc3a36847f803fc4d,Directing,Director
2012,False,2,20660,Directing,Carlos Reygadas,Carlos Reygadas,2.141,/xJzdv6CYRg4y6ZuZiCM28nUysxM.jpg,52fe432cc3a36847f803fccf,Directing,Director
2013,False,2,7482,Directing,Julian Schnabel,Julian Schnabel,2.618,/pg4vhqMaVNlXtor4kHGPc8P68Zb.jpg,52fe432cc3a36847f803fd63,Directing,Director
2014,False,2,5125,Directing,Fatih Akin,Fatih Akin,2.889,/jqxUPrXlsAoNPY2GiZaZXUjFbTH.jpg,52fe432cc3a36847f803fe33,Directing,Director
2015,False,2,96657,Directing,Lee Chang-dong,Lee Chang-dong,2.797,/shmg8UqN0hxGR84ZQuSwczkkhZE.jpg,52fe432cc3a36847f803feb7,Directing,Director
2016,False,2,20665,Directing,Rachid Bouchareb,Rachid Bouchareb,1.38,,52fe432cc3a36847f803fefd,Directing,Director
2017,False,2,19450,Directing,Bob Rafelson,Bob Rafelson,2.268,/6YJpKfdlyYUz2jOxYaZ5yvqueeC.jpg,52fe432cc3a36847f803ffb9,Directing,Director
2018,False,2,20739,Directing,Adam Shankman,Adam Shankman,3.088,/zZmZgVp5OTU2eSMCDuOXGlQ4fBR.jpg,52fe432cc3a36847f804007f,Directing,Director
2019,False,2,11401,Directing,John Woo,John Woo,7.602,/s7sDmQq8cegHnsTmD0u2eZ4ArYZ.jpg,52fe432dc3a36847f804014d,Directing,Director
2020,False,2,20779,Directing,Gary Sinyor,Gary Sinyor,1.094,,52fe432dc3a36847f80401ed,Directing,Director
2022,False,2,32593,Directing,Steven Brill,Steven Brill,2.811,/bhWId1JKFtFECSJPCYo9DbXeOaS.jpg,52fe432dc3a36847f804039b,Directing,Director
2023,False,2,4945,Directing,Joe Johnston,Joe Johnston,10.27,/fbGZo6CG9Z9zKFh8D5wHunyu7gJ.jpg,52fe432dc3a36847f80403dd,Directing,Director
2024,False,2,6046,Directing,Roland Emmerich,Roland Emmerich,10.145,/mN8x74uv9yQ7dJl8nh2q26mkY8v.jpg,52fe432dc3a36847f8040497,Directing,Director
2026,False,2,1011158,Directing,Florent-Emilio Siri,Florent-Emilio Siri,2.36,/hf4DqvDE09BODiCYawHxej3RZ6e.jpg,52fe432ec3a36847f804064d,Directing,Director
2029,False,2,20849,Directing,Étienne Chatiliez,Étienne Chatiliez,2.192,/vLosSzoWQXo1U8DYik2kbwTCobK.jpg,52fe432ec3a36847f8040721,Directing,Director
2030,False,2,20869,Directing,Kurt Hoffmann,Kurt Hoffmann,0.699,/vho7D7BJ0r1eQaIrfsEurw0jhKw.jpg,52fe432ec3a36847f80407c9,Directing,Director
2031,False,2,14110,Directing,Rolf Hansen,Rolf Hansen,0.6,,52fe432ec3a36847f8040827,Directing,Director
2032,False,2,7588,Directing,Aleksandr Rogozhkin,Aleksandr Rogozhkin,1.4,/wSVKG28QKYnDYNJv1meavUVYa3b.jpg,52fe432ec3a36847f804089f,Directing,Director
2034,False,2,20907,Directing,Antoine Fuqua,Antoine Fuqua,8.913,/9zh0MmYIw1BP8V7y9N9K5Rjew4C.jpg,52fe432ec3a36847f804095f,Directing,Director
2035,False,0,20909,Directing,Piernico Solinas,Piernico Solinas,0.6,,52fe432ec3a36847f80409d5,Directing,Director
2036,False,2,19457,Directing,Mark Robson,Mark Robson,1.974,/3oLTKEhJn27s9SSBnzYxkgTsIa1.jpg,52fe432ec3a36847f8040a59,Directing,Director
2037,False,2,20937,Directing,Robert Fuest,Robert Fuest,1.345,/w7wmTbPWYL7vkrF0ZNVBJDhOVYW.jpg,52fe432fc3a36847f8040af3,Directing,Director
2038,False,2,10179,Directing,John Glen,John Glen,6.143,/vrpJmSdjh7inNVZ4mSIlC54IeK6.jpg,52fe432fc3a36847f8040b77,Directing,Director
2039,False,2,13563,Directing,Norman Jewison,Norman Jewison,3.317,/1lAQLc0csazVyRYpYgvePpOoKG7.jpg,52fe432fc3a36847f8040c29,Directing,Director
2042,False,2,21013,Directing,Predrag Antonijević,Predrag Antonijević,1.4,/dpzRjghxa3rXfKcgFR115wmZmpZ.jpg,52fe432fc3a36847f8040c87,Directing,Director
2043,False,2,7256,Directing,Lee Tamahori,Lee Tamahori,7.65,/lkivtT9U7gLXVnhq5qF9GL3k7NN.jpg,52fe432fc3a36847f8040d01,Directing,Director
2044,False,2,21031,Directing,Alejandro Agresti,Alejandro Agresti,1.4,/86HhybfO2QFMTFyffxRsuBCdt2x.jpg,52fe432fc3a36847f8040d91,Directing,Director
2045,False,2,21053,Directing,John Dahl,John Dahl,4.282,/8WDCi9LJ9Lc7z6BSwGiQqfkSx61.jpg,52fe432fc3a36847f8040e23,Directing,Director
2046,False,2,7623,Directing,Sam Raimi,Sam Raimi,17.62,/zdYHQts9iZK0MiNT5unUR0l8v6n.jpg,52fe432fc3a36847f8040ed9,Directing,Director
2047,False,2,52968,Directing,Russell Mulcahy,Russell Mulcahy,3.076,/61VZ3twvslKZir66aLCi5Z5TE2Y.jpg,52fe4330c3a36847f8040fdb,Directing,Director
2048,False,2,21085,Directing,Alex Proyas,Alex Proyas,3.802,/sauDcvpta6UpDMIaI7F9UdSliaC.jpg,52fe4330c3a36847f8041025,Directing,Director
2049,False,1,18969,Directing,Doris Dörrie,Doris Dörrie,1.386,/oqNJjnH6KdvckXnLfOC4bxbjKBL.jpg,52fe4330c3a36847f80410af,Directing,Director
2054,False,2,18356,Directing,Stephen Herek,Stephen Herek,3.564,/ni2MxgHBvzzYj9OzHpQ3yHkar79.jpg,52fe4330c3a36847f804111d,Directing,Director
2059,False,2,12962,Directing,Jon Turteltaub,Jon Turteltaub,6.158,/embHCkQj1fs1PaISQSQQbi9TjHj.jpg,52fe4330c3a36847f804140b,Directing,Director
2060,False,2,20556,Directing,Bertrand Tavernier,Bertrand Tavernier,2.068,/uTGywwLxJuriOEEsRPuCAMVbWqR.jpg,52fe4331c3a36847f80414dd,Directing,Director
2061,False,2,21183,Directing,Nicolas Winding Refn,Nicolas Winding Refn,5.41,/8BuXA50WEkMqgg0r6ePhhHyeOjn.jpg,52fe4331c3a36847f8041567,Directing,Director
2062,False,2,7087,Directing,Brad Bird,Brad Bird,12.105,/ZX1hAfWK1zslpB6ifwgDP2uBqn.jpg,52fe4331c3a36847f80415f1,Directing,Director
2064,False,2,12962,Directing,Jon Turteltaub,Jon Turteltaub,6.158,/embHCkQj1fs1PaISQSQQbi9TjHj.jpg,52fe4331c3a36847f8041689,Directing,Director
2065,False,2,21504,Directing,Pierre Jolivet,Pierre Jolivet,1.62,/5If5z5vqhFSDuyakO5BW8oUJdza.jpg,52fe4331c3a36847f8041715,Directing,Director
2067,False,2,1150,Directing,Brian De Palma,Brian De Palma,9.024,/4xleWFdhtVC7faer6Ru2eyEgfTv.jpg,52fe4331c3a36847f80417c5,Directing,Director
2070,False,2,21227,Directing,Sergio Martino,Sergio Martino,3.072,/wymuUvqoDWLjF9ctowGXPuBRt5K.jpg,52fe4332c3a36847f8041907,Directing,Director
2071,False,2,5231,Directing,Wolfgang Petersen,Wolfgang Petersen,5.099,/8TTijeJBFITOhvJruS68aCjwK9f.jpg,52fe4332c3a36847f8041983,Directing,Director
2072,False,2,21251,Directing,Robert Lee,Robert Lee,0.738,,52fe4332c3a36847f8041a07,Directing,Director
2074,False,2,17883,Directing,David O. Russell,David O. Russell,5.123,/59rXnJS4g5dUr1Hz8QNLo5epD2a.jpg,52fe4332c3a36847f8041aab,Directing,Director
2075,False,2,6593,Directing,John Huston,John Huston,8.698,/5sUmPA9XjEV05lhNAypxwbnjzJ7.jpg,52fe4332c3a36847f8041b87,Directing,Director
2076,False,0,21285,Directing,K.C. Bascombe,K.C. Bascombe,0.6,,52fe4332c3a36847f8041bff,Directing,Director
2080,False,2,13079,Directing,Gavin Hood,Gavin Hood,2.324,/2y2eX4m7qsDgbo51XAK6TE6dJon.jpg,52fe4333c3a36847f8041dff,Directing,Director
2082,False,2,16848,Directing,Rob Zombie,Rob Zombie,10.37,/kkl4gjIJ1pyEJhNp2B2HricD2v7.jpg,52fe4333c3a36847f8041ea7,Directing,Director
2086,False,2,12840,Directing,John Badham,John Badham,4.484,/hh0EssedcgUOICkZywbVuwVOJO4.jpg,52fe4333c3a36847f80421a3,Directing,Director
2087,False,2,21370,Directing,Roger Donaldson,Roger Donaldson,7.177,/pPFxPo05qMvZSJ3Rs3YwD3tcUvb.jpg,52fe4334c3a36847f804222d,Directing,Director
2088,False,2,21377,Directing,Peter Medak,Peter Medak,4.584,/oUPjJXMOSomwrqFx4eobxROVZOV.jpg,52fe4334c3a36847f80422d1,Directing,Director
2090,False,2,21404,Directing,Kurt Voss,Kurt Voss,1.539,,52fe4334c3a36847f8042405,Directing,Director
2091,False,2,21415,Directing,Robby Henson,Robby Henson,1.38,,52fe4334c3a36847f8042479,Directing,Director
2093,False,2,21440,Directing,Dick Maas,Dick Maas,1.96,/tNVHmf93U9uL3PJyP09EVs7NEh1.jpg,52fe4334c3a36847f8042579,Directing,Director
2094,False,2,21452,Directing,John Rich,John Rich,0.6,,52fe4334c3a36847f80425fb,Directing,Director
2097,False,2,21491,Directing,Haruyasu Noguchi,Haruyasu Noguchi,1.434,/ku8JAOPwL4NnS89ssgBWx3tBpwM.jpg,52fe4335c3a36847f80427b1,Directing,Director
2098,False,2,21506,Directing,George Sidney,George Sidney,0.678,/r0KCg520yJrOOmxhzrL9bFluemy.jpg,52fe4335c3a36847f8042861,Directing,Director
2099,False,2,17784,Directing,John Irvin,John Irvin,1.707,/gF3FWhmbiwD96E1DP68F07LkX1m.jpg,52fe4335c3a36847f80428e3,Directing,Director
2100,False,2,21526,Directing,Rod Lurie,Rod Lurie,2.642,/csMmRRZBBEjrEqdUCkmwH0I2e6o.jpg,52fe4335c3a36847f8042991,Directing,Director
2101,False,2,100419,Directing,Mario Gariazzo,Mario Gariazzo,1.252,,52fe4335c3a36847f8042a4d,Directing,Director
2102,False,2,21544,Directing,Richard C. Sarafian,Richard C. Sarafian,2.776,/2RHjp1qvuHsMKv5z859bwqTdd3H.jpg,52fe4335c3a36847f8042aaf,Directing,Director
2102,False,2,55948,Directing,Alan Smithee,Alan Smithee,4.286,,5c63d1af9251417aa2fa3861,Directing,Director
2103,False,2,1884,Directing,Steven Soderbergh,Steven Soderbergh,4.689,/872DPaUxTlAOhxBb70h3vaWhMvz.jpg,52fe4336c3a36847f8042b4d,Directing,Director
2104,False,2,21569,Directing,Hervé Renoh,Hervé Renoh,0.828,/i1iJPxxtfyt929KW1gWMSSx6Ptk.jpg,52fe4336c3a36847f8042bd9,Directing,Director
2105,False,2,3289,Directing,Paul Weitz,Paul Weitz,3.576,/54Np4lBqGM36uwpzRc4KztJxGJz.jpg,52fe4336c3a36847f8042c6b,Directing,Director
2106,False,2,21598,Directing,Ralph Thomas,Ralph Thomas,1.284,/6NAtNndCjWvtED1UygUbvAkxIuD.jpg,52fe4336c3a36847f8042d15,Directing,Director
2107,False,2,8843,Directing,Mick Jackson,Mick Jackson,4.08,/pLQJApQAJKR3L6eYqLczxA4QjpY.jpg,52fe4336c3a36847f8042d99,Directing,Director
2110,False,2,21647,Directing,Gérard Krawczyk,Gérard Krawczyk,1.283,/3As3jvza5WtPIbIbLl8hYQToNmV.jpg,52fe4337c3a36847f8043007,Directing,Director
2111,False,2,19837,Directing,Dai Sijie,Dai Sijie,1.052,,52fe4337c3a36847f8043085,Directing,Director
2114,False,0,21692,Directing,Hironobu Sakaguchi,Hironobu Sakaguchi,0.6,,52fe4337c3a36847f804318d,Directing,Director
2114,False,2,21693,Directing,Motonori Sakakibara,Motonori Sakakibara,2.304,,52fe4337c3a36847f8043193,Directing,Director
2116,False,2,21712,Directing,Carl Franklin,Carl Franklin,1.805,/8xX5z2BXZZHynzaMruOB8VkQ077.jpg,52fe4337c3a36847f80432d7,Directing,Director
2117,False,2,21737,Directing,Marc Rothemund,Marc Rothemund,1.949,/gSlf3Rt5MuieXMYoJi9KKG1oztV.jpg,52fe4337c3a36847f8043373,Directing,Director
2118,False,2,323,Directing,Curtis Hanson,Curtis Hanson,1.892,/1ht0tJ0Icxc134W3ZpcGtwMtNLA.jpg,52fe4337c3a36847f8043413,Directing,Director
2119,False,2,893,Directing,Tony Scott,Tony Scott,9.077,/zEEbiNa8Pqw3U6pZ8Z2y3dlJJnC.jpg,52fe4337c3a36847f80434eb,Directing,Director
2122,False,2,26502,Directing,Howard Deutch,Howard Deutch,6.349,/7mVbikJeAf2rJ23fFE2apzPJ7ch.jpg,52fe4338c3a36847f804365f,Directing,Director
2123,False,2,7395,Directing,Bobby Farrelly,Bobby Farrelly,2.701,/i5mt42m2MjMpFVrVYlYmp5ylLDy.jpg,52fe4338c3a36847f8043713,Directing,Director
2123,False,2,7396,Directing,Peter Farrelly,Peter Farrelly,6.497,/3PDYOFfk5NLmNcEz6SFZmdmqVZr.jpg,52fe4338c3a36847f804370d,Directing,Director
2124,False,2,21806,Directing,Richard Rush,Richard Rush,1.22,,52fe4338c3a36847f80437b9,Directing,Director
2125,False,2,21819,Directing,Lewis Teague,Lewis Teague,1.713,/jZt7b3bE7WODnLDJ1vKGoM4fTOb.jpg,52fe4338c3a36847f804384f,Directing,Director
2126,False,2,21825,Directing,Nick Lyon,Nick Lyon,1.176,,52fe4338c3a36847f80438c5,Directing,Director
2131,False,2,21839,Directing,David Drury,David Drury,1.4,,52fe4338c3a36847f8043939,Directing,Director
2132,False,0,21849,Directing,Andrew Van Slee,Andrew Van Slee,0.664,,52fe4338c3a36847f80439bd,Directing,Director
